brand_match,type_match,cat_match,token_overlap_count,token_overlap_ratio,first_token_match,query_len,title_len,has_brand_intent,bm25_score,title_jaccard,title_fuzzy,label
0.0,0.0,0.0,1.0,0.5,1.0,2.0,10.0,1.0,9.392296136302697,0.09090909090909091,0.22641509433962265,0
0.0,0.0,0.0,3.0,0.75,1.0,4.0,7.0,1.0,18.94524881863754,0.375,0.6206896551724138,1
0.0,0.0,0.0,3.0,0.75,1.0,4.0,7.0,1.0,19.611447394287595,0.375,0.6666666666666666,0
0.0,0.0,0.0,3.0,0.75,1.0,4.0,7.0,1.0,19.14577362093557,0.375,0.6206896551724138,0
1.0,0.0,0.0,3.0,0.75,1.0,4.0,6.0,1.0,19.067224447007515,0.42857142857142855,0.6545454545454545,0
1.0,0.0,0.0,2.0,0.6666666666666666,1.0,3.0,9.0,1.0,16.146733205940198,0.2,0.35294117647058826,1
0.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,6.0,1.0,14.322551689915256,0.125,0.3181818181818182,0
1.0,0.0,0.0,1.0,0.3333333333333333,0.0,3.0,11.0,1.0,8.846790782881827,0.07692307692307693,0.11940298507462686,0
1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,4.0,1.0,6.123507236843763,0.16666666666666666,0.45161290322580644,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.029411764705882353,1
0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.043478260869565216,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.10344827586206896,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.07547169811320754,0
1.0,0.0,0.0,1.0,0.2,0.0,5.0,14.0,1.0,11.952096681005676,0.05555555555555555,0.21505376344086022,1
1.0,0.0,0.0,4.0,0.8,1.0,5.0,13.0,1.0,26.968581437005653,0.2857142857142857,0.37681159420289856,0
1.0,0.0,0.0,4.0,0.8,1.0,5.0,13.0,1.0,26.725331713174153,0.2857142857142857,0.3561643835616438,0
1.0,0.0,0.0,4.0,0.8,1.0,5.0,13.0,1.0,26.251763298945587,0.2857142857142857,0.3333333333333333,0
1.0,0.0,0.0,2.0,0.6666666666666666,0.0,3.0,7.0,1.0,24.892902123862097,0.25,0.2553191489361702,1
